timestamp,city,temperature,humidity
2025-06-20T16:20:20,Sevilla,24.77,39.21
2025-06-20T16:20:30,Sevilla,35.78,82.49
2025-06-20T16:20:40,Valencia,30.97,54.29
2025-06-20T16:20:50,Sevilla,33.13,50.12
2025-06-20T16:21:00,Bilbao,13.2,73.65
2025-06-20T16:21:10,Valencia,12.49,41.76
2025-06-20T16:21:20,Barcelona,12.79,82.05
2025-06-20T16:21:30,Zaragoza,21.34,40.14
2025-06-20T16:21:40,Bilbao,38.4,61.36
2025-06-20T16:21:50,Madrid,23.36,89.25
2025-06-20T16:22:00,Madrid,37.34,78.66
2025-06-20T16:22:10,Madrid,23.55,70.37
2025-06-20T16:22:20,Bilbao,33.06,27.68
2025-06-20T16:22:30,Sevilla,15.38,86.75
2025-06-20T16:22:40,Bilbao,13.4,38.89
2025-06-20T16:22:50,Barcelona,33.76,37.07
2025-06-20T16:23:00,Madrid,18.71,72.26
2025-06-20T16:23:10,Valencia,27.15,46.49
2025-06-20T16:23:20,Bilbao,30.56,83.85
2025-06-20T16:23:30,Sevilla,12.18,54.44
2025-06-20T16:23:40,Valencia,21.08,80.05
2025-06-20T16:23:50,Bilbao,20.87,43.76
2025-06-20T16:24:00,Sevilla,28.29,38.33
2025-06-20T16:24:10,Bilbao,15.4,25.31
2025-06-20T16:24:20,Madrid,37.8,22.52
2025-06-20T16:24:30,Barcelona,22.26,71.64
2025-06-20T16:24:40,Bilbao,22.23,51.83
2025-06-20T16:24:50,Bilbao,22.98,61.0
2025-06-20T16:25:00,Madrid,14.51,52.56
2025-06-20T16:25:10,Bilbao,30.16,78.07
2025-06-20T16:25:20,Sevilla,31.97,30.25
2025-06-20T16:25:30,Valencia,24.56,26.2
2025-06-20T16:25:40,Sevilla,21.87,48.24
2025-06-20T16:25:50,Madrid,27.85,68.95
2025-06-20T16:26:00,Barcelona,10.27,69.14
2025-06-20T16:26:10,Madrid,39.59,48.99
2025-06-20T16:26:20,Zaragoza,32.02,39.89
2025-06-20T16:26:30,Barcelona,11.44,58.44
2025-06-20T16:26:40,Madrid,11.73,57.2
2025-06-20T16:26:50,Bilbao,19.96,54.91
2025-06-20T16:27:00,Bilbao,37.64,67.91
2025-06-20T16:27:10,Barcelona,28.95,54.4
2025-06-20T16:27:20,Zaragoza,22.71,51.64
2025-06-20T16:27:30,Bilbao,13.93,49.48
2025-06-20T16:27:40,Sevilla,22.35,44.72
2025-06-20T16:27:50,Zaragoza,16.0,43.72
2025-06-20T16:28:00,Bilbao,33.84,33.26
2025-06-20T16:28:10,Barcelona,36.5,24.3
2025-06-20T16:28:20,Barcelona,19.68,76.77
2025-06-20T16:28:30,Madrid,22.8,41.77
2025-06-20T16:28:40,Valencia,39.76,54.4
2025-06-20T16:28:50,Zaragoza,32.15,66.39
2025-06-20T16:29:00,Barcelona,17.72,24.4
2025-06-20T16:29:10,Madrid,29.59,28.11
2025-06-20T16:29:20,Barcelona,26.3,67.0
2025-06-20T16:29:30,Zaragoza,14.8,64.26
2025-06-20T16:29:40,Zaragoza,31.91,55.03
2025-06-20T16:29:50,Bilbao,35.92,76.1
2025-06-20T16:30:00,Valencia,23.87,56.1
2025-06-20T16:30:10,Madrid,38.23,29.81
2025-06-20T16:30:20,Valencia,12.06,39.5
2025-06-20T16:30:30,Barcelona,27.12,53.81
2025-06-20T16:30:40,Barcelona,38.07,26.3
2025-06-20T16:30:50,Sevilla,20.29,48.72
2025-06-20T16:31:00,Madrid,17.8,74.93
2025-06-20T16:31:10,Sevilla,24.23,84.12
2025-06-20T16:31:20,Sevilla,24.42,41.47
2025-06-20T16:31:30,Valencia,13.99,89.78
2025-06-20T16:31:40,Valencia,20.59,79.09
2025-06-20T16:31:50,Valencia,16.92,63.5
2025-06-20T16:32:00,Barcelona,16.7,73.64
2025-06-20T16:32:10,Sevilla,26.12,25.71
2025-06-20T16:32:20,Sevilla,36.48,39.78
2025-06-20T16:32:30,Valencia,38.4,30.26
2025-06-20T16:32:40,Zaragoza,16.78,24.96
2025-06-20T16:32:50,Barcelona,26.75,34.49
2025-06-20T16:33:00,Zaragoza,30.18,40.26
2025-06-20T16:33:10,Bilbao,37.96,56.49
2025-06-20T16:33:20,Valencia,28.53,47.24
2025-06-20T16:33:30,Barcelona,12.39,65.35
2025-06-20T16:33:40,Bilbao,19.07,20.65
2025-06-20T16:33:50,Madrid,31.48,80.78
2025-06-20T16:34:00,Bilbao,15.28,50.91
2025-06-20T16:34:10,Zaragoza,28.67,87.02
2025-06-20T16:34:20,Zaragoza,32.96,89.84
2025-06-20T16:34:30,Bilbao,27.61,42.16
2025-06-20T16:34:40,Barcelona,27.24,74.47
2025-06-20T16:34:50,Bilbao,36.2,57.83
2025-06-20T16:35:00,Sevilla,17.38,35.01
2025-06-20T16:35:10,Sevilla,22.47,21.28
2025-06-20T16:35:20,Valencia,14.8,68.56
2025-06-20T16:35:30,Zaragoza,31.01,46.83
2025-06-20T16:35:40,Bilbao,32.21,62.99
2025-06-20T16:35:50,Madrid,16.92,23.64
2025-06-20T16:36:00,Zaragoza,34.65,56.99
2025-06-20T16:36:10,Valencia,18.69,75.54
2025-06-20T16:36:20,Valencia,13.18,80.22
2025-06-20T16:36:30,Zaragoza,36.96,33.6
2025-06-20T16:36:40,Barcelona,10.9,59.22
2025-06-20T16:36:50,Valencia,13.38,78.79
2025-06-20T16:37:00,Sevilla,13.28,32.17
2025-06-20T16:37:10,Barcelona,34.27,51.4
2025-06-20T16:37:20,Bilbao,13.01,86.69
2025-06-20T16:37:30,Madrid,39.79,89.28
2025-06-20T16:37:40,Bilbao,35.02,22.44
2025-06-20T16:37:50,Madrid,36.68,33.35
2025-06-20T16:38:00,Bilbao,13.02,58.95
2025-06-20T16:38:10,Madrid,23.33,26.72
2025-06-20T16:38:20,Bilbao,19.12,60.98
2025-06-20T16:38:30,Sevilla,17.85,36.44
2025-06-20T16:38:40,Sevilla,22.78,80.93
2025-06-20T16:38:50,Bilbao,24.68,66.43
2025-06-20T16:39:00,Sevilla,38.28,45.97
2025-06-20T16:39:10,Madrid,13.28,50.24
2025-06-20T16:39:20,Sevilla,32.1,75.73
2025-06-20T16:39:30,Valencia,24.07,24.24
2025-06-20T16:39:40,Bilbao,17.28,43.57
2025-06-20T16:39:50,Bilbao,32.24,62.32
2025-06-20T16:40:00,Barcelona,18.97,85.77
2025-06-20T16:40:10,Barcelona,12.0,57.01
2025-06-20T16:40:20,Sevilla,13.2,77.64
2025-06-20T16:40:30,Barcelona,21.42,83.12
2025-06-20T16:40:40,Valencia,12.88,48.34
2025-06-20T16:40:50,Zaragoza,36.99,44.31
2025-06-20T16:41:00,Sevilla,13.81,50.79
2025-06-20T16:41:10,Zaragoza,14.05,45.69
2025-06-20T16:41:20,Barcelona,29.67,49.94
2025-06-20T16:41:30,Valencia,13.44,54.71
2025-06-20T16:41:40,Valencia,32.84,64.17
2025-06-20T16:41:50,Madrid,34.82,69.91
2025-06-20T16:42:00,Sevilla,12.03,89.56
2025-06-20T16:42:10,Bilbao,26.12,37.11
2025-06-20T16:42:20,Valencia,19.24,81.34
2025-06-20T16:42:30,Zaragoza,18.4,57.99
2025-06-20T16:42:40,Madrid,21.17,45.38
2025-06-20T16:42:50,Madrid,19.78,22.47
2025-06-20T16:43:00,Barcelona,28.19,22.3
2025-06-20T16:43:10,Madrid,33.2,30.33
2025-06-20T16:43:20,Madrid,10.47,32.21
2025-06-20T16:43:30,Bilbao,10.5,68.6
2025-06-20T16:43:40,Bilbao,16.5,72.29
2025-06-20T16:43:50,Zaragoza,21.49,79.59
2025-06-20T16:44:00,Bilbao,10.39,73.4
2025-06-20T16:44:10,Bilbao,32.1,39.52
2025-06-20T16:44:20,Barcelona,27.84,48.73
2025-06-20T16:44:30,Zaragoza,15.48,41.66
2025-06-20T16:44:40,Zaragoza,19.74,51.59
2025-06-20T16:44:50,Zaragoza,31.1,74.77
2025-06-20T16:45:00,Sevilla,31.74,82.65
2025-06-20T16:45:10,Sevilla,19.38,65.54
2025-06-20T16:45:20,Bilbao,23.84,86.12
2025-06-20T16:45:30,Zaragoza,38.41,47.4
2025-06-20T16:45:40,Madrid,34.48,78.73
2025-06-20T16:45:50,Madrid,31.12,28.85
2025-06-20T16:46:00,Bilbao,14.54,46.55
2025-06-20T16:46:10,Barcelona,12.61,71.38
2025-06-20T16:46:20,Sevilla,21.54,46.74
2025-06-20T16:46:30,Barcelona,22.39,60.27
2025-06-20T16:46:40,Madrid,32.75,57.35
2025-06-20T16:46:50,Barcelona,11.96,69.13
2025-06-20T16:47:00,Zaragoza,23.22,81.55
2025-06-20T16:47:10,Bilbao,30.35,35.76
2025-06-20T16:47:20,Valencia,12.03,69.18
2025-06-20T16:47:30,Valencia,11.14,34.39
2025-06-20T16:47:40,Barcelona,35.09,41.83
2025-06-20T16:47:50,Sevilla,23.87,70.78
2025-06-20T16:48:00,Sevilla,36.71,39.49
2025-06-20T16:48:10,Zaragoza,11.41,65.07
2025-06-20T16:48:20,Barcelona,20.21,37.02
2025-06-20T16:48:30,Zaragoza,15.06,60.64
2025-06-20T16:48:40,Barcelona,15.23,47.25
2025-06-20T16:48:50,Sevilla,18.52,32.99
2025-06-20T16:49:00,Sevilla,11.84,53.69
2025-06-20T16:49:10,Madrid,34.14,28.92
2025-06-20T16:49:20,Valencia,12.25,55.68
2025-06-20T16:49:30,Bilbao,32.85,81.79
2025-06-20T16:49:40,Zaragoza,36.62,28.51
2025-06-20T16:49:50,Barcelona,31.47,61.03
2025-06-20T16:50:00,Sevilla,11.66,80.67
2025-06-20T16:50:10,Barcelona,20.36,23.6
2025-06-20T16:50:20,Barcelona,12.0,67.54
2025-06-20T16:50:30,Zaragoza,20.18,45.79
2025-06-20T16:50:40,Madrid,10.71,76.71
2025-06-20T16:50:50,Madrid,33.81,21.82
2025-06-20T16:51:00,Bilbao,34.67,88.38
2025-06-20T16:51:10,Zaragoza,10.38,76.39
2025-06-20T16:51:20,Bilbao,17.52,20.94
2025-06-20T16:51:30,Barcelona,27.34,81.13
2025-06-20T16:51:40,Zaragoza,26.71,88.91
2025-06-20T16:51:50,Madrid,20.56,53.37
2025-06-20T16:52:00,Madrid,28.97,28.97
2025-06-20T16:52:10,Bilbao,28.95,32.0
2025-06-20T16:52:20,Madrid,18.8,52.0
2025-06-20T16:52:30,Zaragoza,23.0,52.62
2025-06-20T16:52:40,Valencia,10.49,33.84
2025-06-20T16:52:50,Valencia,29.99,57.03
2025-06-20T16:53:00,Valencia,23.08,83.18
2025-06-20T16:53:10,Barcelona,33.62,36.88
2025-06-20T16:53:20,Sevilla,11.66,87.54
2025-06-20T16:53:30,Bilbao,38.09,65.03
2025-06-20T16:53:40,Sevilla,16.4,23.92
2025-06-20T16:53:50,Bilbao,19.15,26.25
2025-06-20T16:54:00,Madrid,31.94,83.12
2025-06-20T16:54:10,Valencia,33.34,76.08
2025-06-20T16:54:20,Madrid,10.26,75.84
2025-06-20T16:54:30,Bilbao,11.01,23.42
2025-06-20T16:54:40,Zaragoza,16.07,64.98
2025-06-20T16:54:50,Valencia,22.61,21.55
2025-06-20T16:55:00,Valencia,13.98,58.88
2025-06-20T16:55:10,Zaragoza,10.05,67.88
2025-06-20T16:55:20,Sevilla,19.44,56.31
2025-06-20T16:55:30,Sevilla,12.67,45.36
2025-06-20T16:55:40,Bilbao,38.09,27.98
2025-06-20T16:55:50,Sevilla,27.45,74.34
2025-06-20T16:56:00,Madrid,36.47,65.18
2025-06-20T16:56:10,Sevilla,18.81,81.43
2025-06-20T16:56:20,Bilbao,19.71,83.82
2025-06-20T16:56:30,Zaragoza,30.8,68.1
2025-06-20T16:56:40,Barcelona,34.21,33.95
2025-06-20T16:56:50,Barcelona,29.86,49.11
2025-06-20T16:57:00,Bilbao,31.1,52.63
2025-06-20T16:57:10,Barcelona,24.27,67.48
2025-06-20T16:57:20,Valencia,22.45,36.28
2025-06-20T16:57:30,Bilbao,26.6,32.06
2025-06-20T16:57:40,Barcelona,24.12,29.31
2025-06-20T16:57:50,Madrid,37.76,28.4
2025-06-20T16:58:00,Madrid,17.95,21.18
2025-06-20T16:58:10,Madrid,10.76,55.08
2025-06-20T16:58:20,Madrid,20.76,77.22
2025-06-20T16:58:30,Bilbao,21.01,40.12
2025-06-20T16:58:40,Bilbao,17.78,88.43
2025-06-20T16:58:50,Bilbao,14.09,74.61
2025-06-20T16:59:00,Madrid,27.09,35.88
2025-06-20T16:59:10,Barcelona,33.87,62.2
2025-06-20T16:59:20,Barcelona,25.77,48.6
2025-06-20T16:59:30,Zaragoza,13.07,63.76
2025-06-20T16:59:40,Barcelona,10.09,47.25
2025-06-20T16:59:50,Valencia,25.78,81.8
2025-06-20T17:00:00,Madrid,29.51,43.08
2025-06-20T17:00:10,Sevilla,35.3,54.26
2025-06-20T17:00:20,Madrid,27.41,59.27
2025-06-20T17:00:30,Madrid,35.58,71.48
2025-06-20T17:00:40,Bilbao,29.21,67.37
2025-06-20T17:00:50,Sevilla,26.39,75.11
2025-06-20T17:01:00,Barcelona,36.35,48.45
2025-06-20T17:01:10,Sevilla,33.13,33.03
2025-06-20T17:01:20,Barcelona,16.67,71.32
2025-06-20T17:01:30,Bilbao,27.45,67.87
2025-06-20T17:01:40,Barcelona,17.81,69.03
2025-06-20T17:01:50,Bilbao,33.78,87.64
2025-06-20T17:02:00,Sevilla,34.97,54.96
2025-06-20T17:02:10,Madrid,31.04,62.76
2025-06-20T17:02:20,Valencia,36.76,22.36
2025-06-20T17:02:30,Zaragoza,12.64,65.93
2025-06-20T17:02:40,Zaragoza,16.62,74.45
2025-06-20T17:02:50,Valencia,29.58,67.1
2025-06-20T17:03:00,Valencia,10.27,26.34
2025-06-20T17:03:10,Barcelona,38.87,46.21
2025-06-20T17:03:20,Valencia,15.69,73.04
2025-06-20T17:03:30,Sevilla,34.72,26.7
2025-06-20T17:03:40,Bilbao,37.8,39.1
2025-06-20T17:03:50,Bilbao,28.28,72.66
2025-06-20T17:04:00,Bilbao,22.9,55.78
2025-06-20T17:04:10,Valencia,30.08,80.1
2025-06-20T17:04:20,Sevilla,21.89,49.85
2025-06-20T17:04:30,Barcelona,10.02,36.4
2025-06-20T17:04:40,Valencia,16.23,56.41
2025-06-20T17:04:50,Bilbao,23.53,68.35
2025-06-20T17:05:00,Sevilla,20.03,71.11
2025-06-20T17:05:10,Valencia,29.39,73.08
2025-06-20T17:05:20,Zaragoza,36.88,63.21
2025-06-20T17:05:30,Bilbao,11.44,41.75
2025-06-20T17:05:40,Zaragoza,13.64,50.91
2025-06-20T17:05:50,Sevilla,22.82,32.95
2025-06-20T17:06:00,Sevilla,27.42,81.34
2025-06-20T17:06:10,Madrid,10.93,69.79
2025-06-20T17:06:20,Valencia,15.64,58.88
2025-06-20T17:06:30,Valencia,14.56,81.07
2025-06-20T17:06:40,Bilbao,33.48,89.65
2025-06-20T17:06:50,Bilbao,11.98,74.62
2025-06-20T17:07:00,Zaragoza,18.19,79.38
2025-06-20T17:07:10,Barcelona,20.3,61.67
2025-06-20T17:07:20,Bilbao,36.67,75.47
2025-06-20T17:07:30,Bilbao,36.37,60.3
2025-06-20T17:07:40,Valencia,12.14,23.99
2025-06-20T17:07:50,Bilbao,10.16,51.27
2025-06-20T17:08:00,Madrid,24.62,51.12
2025-06-20T17:08:10,Sevilla,19.99,35.02
2025-06-20T17:08:20,Madrid,14.44,43.28
2025-06-20T17:08:30,Zaragoza,23.53,44.85
2025-06-20T17:08:40,Zaragoza,20.87,58.44
2025-06-20T17:08:50,Madrid,32.27,57.45
2025-06-20T17:09:00,Madrid,23.09,40.14
2025-06-20T17:09:10,Madrid,14.35,43.99
2025-06-20T17:09:20,Zaragoza,27.56,25.08
2025-06-20T17:09:30,Barcelona,15.74,63.45
2025-06-20T17:09:40,Barcelona,39.82,44.61
2025-06-20T17:09:50,Bilbao,26.05,36.49
2025-06-20T17:10:00,Barcelona,25.2,54.96
2025-06-20T17:10:10,Zaragoza,27.13,32.16
2025-06-20T17:10:20,Zaragoza,17.9,60.83
2025-06-20T17:10:30,Zaragoza,20.17,23.99
2025-06-20T17:10:40,Sevilla,34.53,54.43
2025-06-20T17:10:50,Sevilla,37.79,67.43
2025-06-20T17:11:00,Bilbao,26.41,56.1
2025-06-20T17:11:10,Sevilla,19.67,65.67
2025-06-20T17:11:20,Sevilla,14.14,60.28
2025-06-20T17:11:30,Madrid,25.67,82.91
2025-06-20T17:11:40,Barcelona,28.72,44.34
2025-06-20T17:11:50,Bilbao,14.32,60.36
2025-06-20T17:12:00,Zaragoza,16.95,73.99
2025-06-20T17:12:10,Barcelona,13.85,72.23
2025-06-20T17:12:20,Barcelona,11.52,20.7
2025-06-20T17:12:30,Bilbao,35.42,53.72
2025-06-20T17:12:40,Sevilla,17.05,37.01
2025-06-20T17:12:50,Barcelona,13.11,63.52
2025-06-20T17:13:00,Sevilla,32.91,82.31
2025-06-20T17:13:10,Zaragoza,27.76,47.86
2025-06-20T17:13:20,Sevilla,17.79,34.43
2025-06-20T17:13:30,Sevilla,10.22,81.56
2025-06-20T17:13:40,Zaragoza,24.06,38.05
2025-06-20T17:13:50,Madrid,28.01,78.45
2025-06-20T17:14:00,Madrid,30.39,58.37
2025-06-20T17:14:10,Sevilla,31.33,48.54
2025-06-20T17:14:20,Madrid,38.81,61.63
2025-06-20T17:14:30,Madrid,13.45,51.05
2025-06-20T17:14:40,Valencia,14.03,54.58
2025-06-20T17:14:50,Bilbao,18.13,22.11
2025-06-20T17:15:00,Madrid,23.72,67.99
2025-06-20T17:15:10,Madrid,37.53,44.75
2025-06-20T17:15:20,Bilbao,25.42,23.5
2025-06-20T17:15:30,Sevilla,15.73,87.32
2025-06-20T17:15:40,Barcelona,35.83,82.0
2025-06-20T17:15:50,Zaragoza,32.2,83.42
2025-06-20T17:16:00,Zaragoza,19.73,58.31
2025-06-20T17:16:10,Bilbao,33.5,51.52
2025-06-20T17:16:20,Valencia,35.08,46.07
2025-06-20T17:16:30,Valencia,10.37,65.91
2025-06-20T17:16:40,Sevilla,27.88,81.19
2025-06-20T17:16:50,Bilbao,21.05,60.85
2025-06-20T17:17:00,Sevilla,31.32,68.0
2025-06-20T17:17:10,Zaragoza,27.26,38.21
2025-06-20T17:17:20,Zaragoza,14.89,28.27
2025-06-20T17:17:30,Madrid,39.86,32.65
2025-06-20T17:17:40,Barcelona,26.03,82.6
2025-06-20T17:17:50,Zaragoza,28.22,50.29
2025-06-20T17:18:00,Valencia,22.63,46.65
2025-06-20T17:18:10,Barcelona,35.15,40.21
2025-06-20T17:18:20,Sevilla,35.02,67.63
2025-06-20T17:18:30,Bilbao,38.37,37.82
2025-06-20T17:18:40,Barcelona,14.74,86.83
2025-06-20T17:18:50,Zaragoza,16.28,43.83
2025-06-20T17:19:00,Valencia,32.04,69.35
2025-06-20T17:19:10,Madrid,35.51,57.72
2025-06-20T17:19:20,Bilbao,34.54,58.89
2025-06-20T17:19:30,Madrid,32.12,73.89
2025-06-20T17:19:40,Bilbao,14.63,52.53
2025-06-20T17:19:50,Valencia,28.23,20.78
2025-06-20T17:20:00,Sevilla,24.64,61.82
2025-06-20T17:20:10,Barcelona,25.51,24.13
2025-06-20T17:20:20,Barcelona,21.67,76.27
2025-06-20T17:20:30,Sevilla,38.89,67.75
2025-06-20T17:20:40,Barcelona,24.15,84.54
2025-06-20T17:20:50,Valencia,10.71,74.45
2025-06-20T17:21:00,Zaragoza,11.69,25.97
2025-06-20T17:21:10,Barcelona,24.62,71.69
2025-06-20T17:21:20,Madrid,11.83,78.24
2025-06-20T17:21:30,Barcelona,17.58,86.81
2025-06-20T17:21:40,Madrid,30.84,28.54
2025-06-20T17:21:50,Zaragoza,12.05,44.19
2025-06-20T17:22:00,Bilbao,35.78,55.32
2025-06-20T17:22:10,Valencia,14.74,71.25
2025-06-20T17:22:20,Barcelona,26.78,57.4
2025-06-20T17:22:30,Sevilla,25.89,28.43
2025-06-20T17:22:40,Madrid,11.84,34.84
2025-06-20T17:22:50,Zaragoza,15.4,21.61
2025-06-20T17:23:00,Madrid,32.62,40.02
2025-06-20T17:23:10,Zaragoza,17.58,50.41
2025-06-20T17:23:20,Sevilla,12.65,36.2
2025-06-20T17:23:30,Madrid,14.44,20.35
2025-06-20T17:23:40,Bilbao,17.1,80.71
2025-06-20T17:23:50,Valencia,18.64,28.42
2025-06-20T17:24:00,Zaragoza,14.58,86.45
2025-06-20T17:24:10,Bilbao,19.38,78.12
2025-06-20T17:24:20,Zaragoza,30.2,69.13
2025-06-20T17:24:30,Barcelona,37.07,49.02
2025-06-20T17:24:40,Barcelona,13.96,29.77
2025-06-20T17:24:50,Bilbao,17.01,41.04
2025-06-20T17:25:00,Bilbao,16.23,41.84
2025-06-20T17:25:10,Bilbao,35.39,22.35
2025-06-20T17:25:20,Bilbao,12.57,52.2
2025-06-20T17:25:30,Valencia,34.02,84.28
2025-06-20T17:25:40,Madrid,19.95,84.9
2025-06-20T17:25:50,Zaragoza,26.68,62.68
2025-06-20T17:26:00,Valencia,18.67,47.85
2025-06-20T17:26:10,Sevilla,23.09,80.68
2025-06-20T17:26:20,Zaragoza,36.82,35.35
2025-06-20T17:26:30,Sevilla,10.02,42.17
2025-06-20T17:26:40,Sevilla,11.78,22.73
2025-06-20T17:26:50,Bilbao,11.78,73.2
2025-06-20T17:27:00,Bilbao,29.2,71.0
2025-06-20T17:27:10,Bilbao,14.22,43.2
2025-06-20T17:27:20,Valencia,15.99,35.85
2025-06-20T17:27:30,Bilbao,22.83,23.05
2025-06-20T17:27:40,Madrid,37.02,21.17
2025-06-20T17:27:50,Bilbao,18.16,60.53
2025-06-20T17:28:00,Sevilla,21.65,29.74
2025-06-20T17:28:10,Zaragoza,15.16,40.1
2025-06-20T17:28:20,Barcelona,11.13,81.44
2025-06-20T17:28:30,Bilbao,34.51,41.34
2025-06-20T17:28:40,Barcelona,25.16,81.12
2025-06-20T17:28:50,Zaragoza,16.07,79.64
2025-06-20T17:29:00,Sevilla,39.69,75.23
2025-06-20T17:29:10,Valencia,31.3,44.87
2025-06-20T17:29:20,Zaragoza,26.32,40.19
2025-06-20T17:29:30,Zaragoza,23.26,82.6
2025-06-20T17:29:40,Sevilla,16.8,68.4
2025-06-20T17:29:50,Bilbao,25.1,61.81
2025-06-20T17:30:00,Zaragoza,27.41,63.32
2025-06-20T17:30:10,Sevilla,29.1,23.6
2025-06-20T17:30:20,Sevilla,26.86,64.1
2025-06-20T17:30:30,Madrid,12.02,73.88
2025-06-20T17:30:40,Barcelona,17.98,56.03
2025-06-20T17:30:50,Madrid,25.7,83.53
2025-06-20T17:31:00,Bilbao,39.6,65.78
2025-06-20T17:31:10,Sevilla,34.16,22.81
2025-06-20T17:31:20,Madrid,36.74,22.45
2025-06-20T17:31:30,Valencia,33.93,44.13
2025-06-20T17:31:40,Bilbao,20.71,45.55
2025-06-20T17:31:50,Zaragoza,21.7,89.73
2025-06-20T17:32:00,Madrid,18.65,66.58
2025-06-20T17:32:10,Madrid,14.94,21.64
2025-06-20T17:32:20,Barcelona,38.4,62.16
2025-06-20T17:32:30,Valencia,19.0,59.64
2025-06-20T17:32:40,Sevilla,11.19,31.94
2025-06-20T17:32:50,Bilbao,20.81,42.73
2025-06-20T17:33:00,Barcelona,10.1,78.57
2025-06-20T17:33:10,Zaragoza,38.62,70.56
2025-06-20T17:33:20,Madrid,31.95,39.26
2025-06-20T17:33:30,Barcelona,28.09,64.78
2025-06-20T17:33:40,Bilbao,39.15,80.96
2025-06-20T17:33:50,Bilbao,19.65,51.51
2025-06-20T17:34:00,Valencia,29.36,29.59
2025-06-20T17:34:10,Barcelona,13.63,55.66
2025-06-20T17:34:20,Sevilla,25.99,46.12
2025-06-20T17:34:30,Barcelona,32.86,21.0
2025-06-20T17:34:40,Valencia,15.09,41.32
2025-06-20T17:34:50,Sevilla,34.01,71.3
2025-06-20T17:35:00,Sevilla,25.08,59.88
2025-06-20T17:35:10,Valencia,25.49,76.31
2025-06-20T17:35:20,Madrid,14.97,74.74
2025-06-20T17:35:30,Madrid,29.06,88.27
2025-06-20T17:35:40,Barcelona,33.31,80.04
2025-06-20T17:35:50,Madrid,12.8,75.37
2025-06-20T17:36:00,Valencia,17.67,62.07
2025-06-20T17:36:10,Zaragoza,16.55,53.28
2025-06-20T17:36:20,Valencia,28.15,30.12
2025-06-20T17:36:30,Zaragoza,23.25,73.4
2025-06-20T17:36:40,Sevilla,24.39,55.64
2025-06-20T17:36:50,Sevilla,26.7,63.83
2025-06-20T17:37:00,Bilbao,17.46,64.89
2025-06-20T17:37:10,Valencia,31.01,54.95
2025-06-20T17:37:20,Sevilla,16.33,22.52
2025-06-20T17:37:30,Madrid,24.99,68.09
2025-06-20T17:37:40,Bilbao,20.27,32.02
2025-06-20T17:37:50,Sevilla,10.13,56.22
2025-06-20T17:38:00,Valencia,27.93,45.49
2025-06-20T17:38:10,Madrid,37.87,26.98
2025-06-20T17:38:20,Valencia,21.78,49.02
2025-06-20T17:38:30,Zaragoza,35.33,74.53
2025-06-20T17:38:40,Sevilla,37.3,56.92
2025-06-20T17:38:50,Valencia,18.66,62.38
2025-06-20T17:39:00,Barcelona,21.41,75.55
2025-06-20T17:39:10,Madrid,31.64,58.8
2025-06-20T17:39:20,Bilbao,14.98,54.63
2025-06-20T17:39:30,Madrid,27.74,61.69
2025-06-20T17:39:40,Madrid,38.22,21.79
2025-06-20T17:39:50,Zaragoza,20.57,61.32
2025-06-20T17:40:00,Madrid,36.83,75.47
2025-06-20T17:40:10,Zaragoza,24.23,63.44
2025-06-20T17:40:20,Valencia,11.0,23.21
2025-06-20T17:40:30,Barcelona,28.22,20.69
2025-06-20T17:40:40,Bilbao,18.9,42.19
2025-06-20T17:40:50,Zaragoza,15.53,24.66
2025-06-20T17:41:00,Sevilla,35.93,80.11
2025-06-20T17:41:10,Barcelona,11.92,74.15
2025-06-20T17:41:20,Sevilla,27.07,35.15
2025-06-20T17:41:30,Bilbao,15.49,52.9
2025-06-20T17:41:40,Sevilla,19.68,73.68
2025-06-20T17:41:50,Zaragoza,30.65,21.76
2025-06-20T17:42:00,Sevilla,25.24,79.67
2025-06-20T17:42:10,Bilbao,29.9,62.58
2025-06-20T17:42:20,Sevilla,11.13,26.72
2025-06-20T17:42:30,Bilbao,25.99,81.45
2025-06-20T17:42:40,Bilbao,38.9,52.18
2025-06-20T17:42:50,Sevilla,17.31,59.62
2025-06-20T17:43:00,Sevilla,13.12,60.44
2025-06-20T17:43:10,Zaragoza,15.46,46.55
2025-06-20T17:43:20,Zaragoza,22.42,58.89
2025-06-20T17:43:30,Madrid,34.65,85.42
2025-06-20T17:43:40,Madrid,26.09,28.81
2025-06-20T17:43:50,Zaragoza,24.64,21.74
2025-06-20T17:44:00,Madrid,31.98,32.35
2025-06-20T17:44:10,Valencia,29.59,49.36
2025-06-20T17:44:20,Bilbao,33.01,82.12
2025-06-20T17:44:30,Bilbao,31.31,79.74
2025-06-20T17:44:40,Sevilla,12.24,66.5
2025-06-20T17:44:50,Barcelona,25.85,48.61
2025-06-20T17:45:00,Zaragoza,34.64,41.69
2025-06-20T17:45:10,Bilbao,28.58,29.18
2025-06-20T17:45:20,Sevilla,13.04,83.94
2025-06-20T17:45:30,Sevilla,23.0,52.26
2025-06-20T17:45:40,Barcelona,37.49,63.27
2025-06-20T17:45:50,Valencia,25.93,49.42
2025-06-20T17:46:00,Sevilla,10.18,54.27
2025-06-20T17:46:10,Bilbao,27.75,41.44
2025-06-20T17:46:20,Valencia,14.5,41.19
2025-06-20T17:46:30,Valencia,18.79,81.36
2025-06-20T17:46:40,Sevilla,30.44,40.38
2025-06-20T17:46:50,Zaragoza,23.29,49.31
